CpuCycles,TaskSizeMB,DeadlineMs,LatencySensitivity,RequiredMemoryMB,EdgeCpuUsagePercent,EdgeMemoryUsagePercent,EdgeQueueSize,BandwidthMbps,NetworkLatencyMs,CloudCpuUsagePercent,CloudQueueSize,ExecutionTimeEdge,ExecutionTimeCloud,TotalResponseTimeEdge,TotalResponseTimeCloud,BestDestination
5322160244.16134,3.32602,2585.10756,0.21796,4530.311,75.38954,57.61382,18,13.21324,19.83943,5.60074,34,1251.0653,91.46268,2185.72061,2511.27251,Edge
6137573153.89233,37.84276,1157.16078,0.80276,3072.59367,24.88077,91.63913,23,75.72333,140.29772,29.66766,27,1234.60082,119.15283,1906.11675,4816.30447,Edge
4022143166.56913,0.13791,1580.00491,0.57082,3305.7446,84.38777,63.34684,12,256.5221,13.99475,17.36873,0,880.07442,73.50419,1551.76839,99.78851,Cloud
7042243372.0167,0.32554,4980.57003,0.23469,1964.24883,44.61602,65.4681,8,4.8398,137.60458,15.53611,4,848.68434,127.50119,1153.30201,889.18163,Cloud
5040909014.47502,1.07841,5435.68748,0.35507,5905.97782,49.07833,93.829,16,25.38276,75.86156,42.57785,13,1671.10719,103.8884,2312.47119,798.34617,Cloud
7423069459.79272,2.15669,1766.97364,0.55006,5468.87556,95.65773,66.79347,3,26.67987,133.55137,74.38146,40,2446.10483,174.84178,2629.24277,2083.09708,Cloud
3022372006.82162,0.24314,354.40104,0.71218,751.31731,90.96351,74.1774,4,4.34999,32.95795,72.32743,15,480.96898,70.61364,716.70331,962.88605,Edge
6456709326.2713,34.34072,1872.53303,0.51507,5538.05584,40.9898,36.73157,24,12.34399,155.84979,76.95771,17,1089.88961,153.62049,1964.5794,23103.40329,Edge
3950722499.23866,2.83379,321.95773,0.38831,6004.83882,86.84266,17.50082,7,7.09858,17.96388,85.00247,11,615.13624,96.93993,1014.69061,3631.23021,Edge
358024023.84953,0.29758,1286.37014,0.27148,4637.77158,36.5688,50.08781,9,6.75493,51.45749,71.4752,0,60.46771,8.3365,370.57133,426.19864,Edge
1654329835.48582,3.16137,879.09442,0.90019,4532.90782,78.83333,89.34804,11,31.01263,9.87844,22.00303,0,553.14644,30.94256,1141.37145,865.21747,Cloud
7071408766.05241,0.78941,2564.61525,0.95843,1459.83192,65.8026,54.82456,7,11.17208,5.81051,23.55376,29,977.0483,133.27887,1310.32649,1150.20579,Cloud
2311630930.57071,1.04327,5109.49646,0.03362,4562.60917,43.39093,47.1344,8,824.41505,129.70356,81.93574,14,388.53617,56.0647,688.74352,592.61445,Cloud
749559278.15733,10.82216,5354.1953,0.88642,3164.67511,10.63282,66.59787,12,12.705,45.68621,33.39913,24,100.51879,14.81068,373.93602,7331.77038,Edge
405953570.94703,2.7405,2335.20621,0.66854,1631.61508,97.82653,88.55583,19,12.57945,2.66678,84.85539,33,101.68783,9.95546,1280.10466,2703.29866,Edge
3714064430.75466,10.99493,679.05151,0.89912,3364.20515,90.25907,50.91207,8,245.70312,3.04389,41.43499,12,588.86205,76.15035,1057.79472,669.31006,Cloud
5533244365.39935,19.47341,3310.91179,0.85048,3415.67736,70.1378,83.05975,12,133.42113,109.8902,22.70839,24,1447.50296,103.8551,2042.24706,1834.74006,Cloud
4506162532.04931,0.68456,3525.617,0.43698,2487.09607,64.30482,21.17058,0,9.33142,52.96043,78.08313,4,616.98687,107.6819,616.98687,879.38509,Edge
4942173216.32531,4.5461,5949.89773,0.83258,2960.24171,44.95455,93.24479,9,45.53413,79.96846,59.86177,10,1156.73849,109.76281,1500.80442,1286.72184,Cloud
6666167555.5474,29.07546,5011.3388,0.38979,4840.25375,64.09924,48.58978,18,421.60379,58.20232,48.5966,18,1370.58029,141.09845,2213.78416,1146.14138,Cloud
1784838747.48221,1.20501,527.75596,0.066,1890.81811,77.6959,13.88792,18,12.19948,50.55074,17.73295,26,264.29877,32.67791,1217.63553,1238.20181,Edge
5799265689.0998,0.1166,1945.41255,0.41718,3958.68956,34.62844,30.48709,8,6.94705,109.32838,57.79344,16,650.62173,127.68772,919.2841,780.32689,Cloud
6443130267.47812,57.93502,3824.93859,0.46695,232.63894,87.50311,43.75879,17,157.9035,122.80159,21.02751,37,1006.75579,119.93023,1982.15456,3776.44899,Edge
1442467952.14362,0.1604,3869.40086,0.20591,4477.52679,37.04078,66.06291,16,26.15106,178.49034,86.41873,14,290.65169,35.58338,845.34528,706.06688,Cloud
1869649974.80141,0.6516,1152.68571,0.0479,1534.3015,62.08776,90.73718,18,16.23292,37.4297,16.6266,32,388.7413,34.03916,1215.65213,831.44006,Cloud
7344331993.57909,0.73132,4941.49472,0.02458,2965.01891,76.31436,45.18031,19,49.51704,51.32629,73.61576,15,1079.09265,172.46651,2073.58042,736.13928,Cloud
2570577810.99369,4.134,5301.82076,0.12298,3023.97997,10.04589,78.18462,4,27.41022,61.60483,13.71668,22,389.42619,46.10776,479.50879,1608.23446,Edge
4697508379.95555,7.56889,1855.37446,0.16749,2662.05887,51.52148,40.05386,10,76.75799,85.56916,82.75598,39,593.14451,114.28689,1004.99116,2103.09268,Edge
4560455866.60526,8.72958,3999.42828,0.79795,352.61002,71.32063,14.03571,8,966.88246,68.65379,52.12092,24,651.08346,98.01641,1051.83771,808.87989,Cloud
7413145596.35387,30.48657,2202.29218,0.8762,5667.453,32.02172,20.62567,22,927.13842,178.89975,86.84092,7,815.58022,183.16024,1528.59529,985.60691,Cloud
5452778239.50293,44.94602,5979.52042,0.05299,667.57379,29.02896,89.39623,24,72.27264,25.97677,31.44025,1,586.30524,106.75341,1331.81797,5126.18656,Edge
461919324.29183,2.71562,3012.89825,0.51838,1116.53842,23.56473,30.70351,9,189.10124,174.899,74.42047,36,47.56411,10.88164,305.00125,1340.74036,Edge
7912240479.31015,1.73512,3020.30342,0.48179,323.62071,5.19548,73.20754,7,3.82995,116.71313,60.9775,22,693.60994,176.5437,835.9757,4488.94399,Edge
6996635301.82868,2.68747,117.52247,0.88712,1835.06805,17.88402,80.04986,14,9.05017,37.3869,78.55699,29,961.5776,167.50268,1326.24692,3404.86897,Edge
4675248473.28907,0.64088,5285.75109,0.4395,2340.1673,93.9085,22.20491,13,119.52374,102.40894,28.43847,38,755.47536,90.23164,1538.8401,898.29057,Cloud
1432767849.12812,16.73119,3143.90656,0.76849,1455.25032,42.65808,79.03488,1,6.46125,116.81603,77.88406,40,170.32992,34.21185,207.52605,22041.90228,Edge
3102145353.89195,1.28164,3580.27085,0.08118,1320.43467,20.62518,43.10581,19,125.82215,40.30781,75.05612,15,311.8307,73.26122,830.176,596.0153,Cloud
2094155678.84881,14.80061,4173.14843,0.59994,5399.45378,27.59894,46.29878,6,18.13682,45.68884,53.23383,26,354.99159,45.22481,537.50873,7211.24495,Edge
204326723.26189,63.13908,5748.18814,0.33283,4385.05585,20.09974,18.87028,11,15.86568,140.14766,17.62667,5,20.44966,3.73893,317.94337,32096.73622,Edge
1423740393.42335,141.72325,2687.4353,0.89402,3831.37736,80.93534,18.93424,3,27.71385,101.72768,74.89066,31,214.67079,33.60168,377.9335,41957.47639,Edge
7571761268.9928,98.06242,3622.04686,0.17223,161.74782,74.67255,86.77536,3,6.13336,20.17036,32.28922,20,1102.14907,148.83364,1256.95701,128421.55917,Edge
5508959619.96119,113.34596,4193.49848,0.87535,4956.2531,34.94406,69.94927,5,289.93624,147.52603,36.58224,28,1213.60779,110.47619,1382.23193,4019.95818,Edge
3625886490.69699,126.35989,4767.0133,0.3617,2145.87719,70.58538,77.79862,22,21.20504,111.9987,21.91712,5,737.00557,67.78968,1831.80082,47966.06062,Edge
2732466987.2329,5.16362,5438.61674,0.38644,3691.06933,96.46645,46.40279,9,502.21979,33.68704,17.29041,35,447.36508,49.9157,1000.05422,662.00985,Cloud
6091680425.26193,13.93534,4586.4232,0.90396,1405.29833,94.93632,31.59933,15,216.02792,167.74809,34.75412,10,989.5748,121.13088,1900.39495,1133.03224,Cloud
3663797384.46036,0.15467,4500.66829,0.5239,4499.68463,7.90653,12.73684,0,168.17342,154.48979,76.57555,22,329.45639,87.04082,329.45639,920.45189,Edge
6744512594.18601,12.67543,4473.87439,0.04008,4359.48129,73.37919,70.68632,4,7.08712,102.59613,87.95544,22,1781.37366,167.336,1985.4562,15227.88433,Edge
7719353648.67996,0.16083,1379.07981,0.17319,2377.78709,31.17705,64.7572,3,869.99163,175.95297,59.59058,20,843.83504,171.24856,939.92405,841.35304,Cloud
3021697545.52734,0.24421,3370.30099,0.37029,3490.00221,16.65329,67.22902,18,242.69725,152.59755,68.20964,4,454.31143,69.44578,913.20304,386.62281,Cloud
703057091.77771,0.46934,4099.97643,0.82202,2083.9729,32.57486,80.66611,21,24.03458,76.9901,42.44561,5,114.3429,14.48074,800.17535,407.67159,Cloud
169368657.82802,38.6001,5762.17915,0.75128,1369.2577,15.51392,36.35272,18,4.20924,38.50198,69.36445,11,16.3037,3.9106,465.96648,73711.82895,Edge
2012716398.9063,24.25825,4103.02147,0.44032,3760.91725,82.10313,74.03183,18,75.87368,135.26823,14.85878,26,534.15359,36.31439,1523.18896,3133.88788,Edge
219313222.272,0.21581,3115.29025,0.29469,4821.16527,12.43261,38.71616,4,38.53273,40.78617,30.47318,10,20.5483,4.27403,114.92699,268.92552,Edge
7227384500.3114,0.10632,4777.94271,0.16378,6134.60694,70.12741,22.54899,6,331.88182,52.82674,13.787,17,1024.64683,129.6827,1321.99083,415.28785,Cloud
1916916262.87853,0.26623,1007.103,0.74944,3528.05704,5.8808,95.52939,15,11.58733,140.50384,20.98537,25,358.89724,35.67335,668.59264,830.70233,Edge
7702189595.69567,4.28789,4864.09877,0.53854,4660.81432,50.68543,19.66114,9,658.4372,46.97316,13.13065,30,967.17312,137.73416,1334.44911,648.76453,Cloud
7748488508.55999,0.13075,923.72496,0.0582,6008.57373,94.10586,35.60536,18,7.3555,64.69295,10.56366,28,1916.43638,136.7204,3002.69381,692.45375,Cloud
3481465283.72609,0.40083,4523.60928,0.18924,1027.81352,57.2535,53.29523,7,4.66106,6.8776,16.08855,8,456.22716,63.21069,762.57567,867.67211,Edge
5678749879.1836,0.7746,5263.54213,0.60694,4091.06236,32.92552,94.0322,21,26.89567,137.10984,76.12747,4,1402.41115,134.67443,2091.55727,692.39467,Cloud
1331456027.7534,22.40603,73.85985,0.91402,4197.34743,55.58913,67.42397,1,132.89035,32.67848,69.22,24,297.48575,30.72458,340.50085,2047.59665,Edge
3370123751.12163,3.04649,3180.48432,0.61628,5245.4636,40.00659,52.36499,21,86.2429,24.9556,69.09929,0,659.76162,77.73106,1415.82392,400.6623,Cloud
7577232987.46964,13.1041,3456.269,0.35046,4566.70503,62.77605,54.34445,16,2.27561,122.22351,83.53649,2,1594.98897,184.89605,2334.97657,46474.76373,Edge
7473337320.52862,0.2517,3102.57269,0.99034,1632.07258,9.946,42.15193,16,20.11808,100.61674,40.91259,31,684.71963,152.86614,1044.33085,1042.24188,Cloud
4167830260.10628,0.4211,2096.06341,0.03333,3760.87289,7.65428,33.92281,4,423.40401,175.59001,40.8106,35,373.90399,85.21307,459.6817,938.85302,Edge
7587131440.33082,0.17673,5638.87821,0.80585,852.41226,89.04779,11.88956,17,191.91271,51.33413,23.23883,16,1195.27535,142.77775,2182.49092,484.64707,Cloud
3446511738.44305,3.12617,4903.17721,0.87441,5830.54274,94.74445,90.48147,13,210.85245,30.39768,20.15243,20,1444.79137,63.87293,2233.04642,528.132,Cloud
3986884635.12197,0.25505,314.16149,0.84132,2572.87801,73.24544,44.10141,8,3.61313,136.25112,13.00142,36,575.59132,71.24763,983.27491,1349.80835,Edge
6246370541.25609,2.13189,109.57757,0.59114,548.62877,63.45098,32.57486,12,12.70955,20.09291,19.32516,16,850.8128,115.28323,1409.44807,1717.19359,Edge
7896502169.26658,0.87398,371.23596,0.35184,5409.21456,94.04266,48.9532,3,2.20986,57.1829,62.14866,28,2106.43766,177.04884,2287.39524,4081.12046,Edge
5450401717.44786,0.33334,4538.48647,0.90192,5605.82541,77.289,82.30719,20,559.5691,134.37594,83.75301,5,1904.21053,133.10739,2959.81157,535.57402,Cloud
4465387998.71476,0.10176,3386.49394,0.58221,5031.47073,88.58887,77.12693,15,194.93754,89.59026,86.55076,11,1488.39884,110.20857,2356.37371,575.58802,Cloud
4327344224.80098,0.41102,1434.64891,0.37535,5828.82971,64.60662,84.78368,12,2.70398,81.80724,62.11385,33,1465.41516,97.01018,2030.2909,2206.52794,Edge
5962665876.61238,26.08608,2269.65782,0.62965,393.61207,9.55598,65.38692,19,2.71366,100.10149,24.77878,34,544.37141,113.0581,968.07501,77704.50483,Edge
2835366425.51672,137.1706,777.03758,0.12011,2143.20799,14.44829,17.19768,13,7.99187,12.06821,24.7503,1,270.41903,53.7539,588.94152,137392.93518,Edge
4213532190.98576,11.66015,1551.60746,0.02818,1062.96609,74.85116,47.6136,16,303.24725,147.46659,19.19332,33,613.95084,77.71365,1440.87921,1006.28695,Cloud
2467994050.27087,43.72045,205.34808,0.84319,6024.29261,95.62033,65.2543,1,7.4736,172.53042,13.8282,32,855.28653,44.29323,916.31567,47579.53293,Edge
591956545.03627,105.44421,3994.74674,0.04198,88.25704,8.86599,26.53258,19,81.71991,171.12846,12.39429,10,53.70328,10.54528,471.50752,10638.62361,Edge
1109898339.4261,0.15966,4537.20913,0.76401,4203.68149,86.71291,16.93258,9,808.77502,137.41765,78.66105,37,172.69362,26.58217,685.88091,1280.86823,Edge
2098367063.77024,2.46503,3784.38808,0.05294,2810.09864,75.07928,41.25829,25,140.83546,140.22822,51.8296,35,306.1505,45.04292,1600.7924,1081.80661,Cloud
927232998.80849,9.8064,312.75681,0.54405,270.61412,11.80994,83.52685,21,17.14392,27.00502,83.6942,32,86.39489,22.63944,575.99885,5549.57939,Edge
6656413132.97973,0.13983,1566.17758,0.01076,2230.46048,53.1474,75.69147,22,187.87617,61.90044,74.24841,16,1196.42945,156.70208,2118.5887,646.5767,Cloud
3733123319.12253,0.36289,3184.2451,0.63015,4061.58383,35.42416,87.02537,7,13.08515,22.51218,56.15013,18,877.18233,81.62755,1114.76844,742.54238,Cloud
3373491644.8004,47.8133,1005.12293,0.36039,4185.03125,93.30189,70.69331,2,33.56729,36.33209,35.09222,31,970.32946,67.18628,1090.30117,12061.15281,Edge
2406886068.19924,0.24414,1474.18864,0.34513,1487.24884,60.57114,93.98404,23,2.49078,150.62946,83.66492,31,512.97619,58.76032,1553.88754,1926.12289,Edge
644618889.96634,11.18787,5896.13637,0.66628,3092.75131,46.52,31.12593,21,271.56646,56.60914,28.10886,32,78.70797,12.42138,896.32198,954.21478,Edge
4153906759.15587,0.66949,5821.44519,0.42295,2462.99442,79.69841,52.3793,25,239.82072,2.7609,83.82246,16,622.04204,101.47166,1968.64917,582.78825,Cloud
3268479685.70352,10.52401,4084.88942,0.78496,5854.16067,48.85507,68.23431,13,5.07114,162.47189,61.01594,11,869.23601,72.94034,1389.03817,17222.78891,Edge
7498022345.49915,12.11247,4605.68388,0.95886,4060.19616,13.97045,54.04907,0,2.0609,106.77505,23.0403,11,1012.81634,140.96303,1012.81634,47534.15262,Edge
3230052957.95391,0.16831,1941.07254,0.98026,4644.58341,90.86154,16.58594,18,31.11527,77.29809,20.19815,11,513.74406,59.87506,1573.7225,415.10027,Cloud
2730488890.00457,3.75524,2231.76191,0.6864,5549.93698,65.33312,27.04267,24,36.18094,104.38121,47.689,21,376.20021,57.56503,1513.79793,1494.24045,Cloud
6548998974.70558,6.51301,5919.32755,0.58668,5597.11369,55.40107,78.88967,25,865.75534,106.87761,46.03088,6,1945.77835,137.06259,3019.04034,487.58742,Cloud
2974255634.22696,52.77028,4905.4264,0.82831,3726.9531,54.03182,92.94853,16,4.87634,78.8372,29.83059,20,808.9321,57.78609,1485.96119,87106.70736,Edge
3611033115.86707,20.07348,989.98042,0.56955,380.92935,88.84872,59.62969,22,41.58338,22.80511,28.29577,18,568.28248,69.64471,1843.88481,4259.31669,Edge
7073472701.72251,123.65529,5404.78613,0.64759,5511.40241,54.14363,38.70356,5,3.20041,136.77745,40.99759,11,1335.31745,144.74263,1547.14061,309677.59002,Edge
4084126603.01389,98.79339,2124.39091,0.35613,3914.37567,46.87967,20.94796,1,12.22608,130.21928,70.59142,0,499.89597,94.76362,538.99182,64915.69958,Edge
6895313936.67931,9.59947,4460.82346,0.83686,5454.27994,8.67125,57.5569,19,6.1459,138.54284,27.62362,0,1144.43341,132.55834,1560.57259,12882.48786,Edge
6951208644.80324,0.29879,4235.01212,0.40326,1366.08319,92.7455,11.16299,10,156.90435,76.71846,17.91205,4,1116.51185,127.38221,1713.86662,306.03504,Cloud
3899418887.21633,0.10751,1298.27141,0.66482,358.58154,67.14471,62.69813,13,12.98858,106.79705,65.83991,35,543.13935,88.7623,1169.93589,1189.74399,Edge
6447070128.67884,0.88978,2923.01423,0.29765,1251.7273,9.77958,40.56222,18,74.29645,138.47561,8.99158,10,589.79721,112.8187,993.01181,508.10162,Cloud
273751053.57438,12.18217,4508.38699,0.60791,4486.80704,56.63628,15.76184,25,22.45532,109.45823,76.11958,31,35.73279,6.49194,1122.89099,5351.68528,Edge
158877361.82608,63.31288,1082.21784,0.99815,218.92715,78.12123,71.47556,3,466.57073,49.72389,24.17104,23,23.58286,3.00353,183.04653,1540.2517,Edge
1190072262.18938,0.40352,5038.38215,0.3532,4143.93384,87.47028,45.2275,19,121.80642,76.49972,35.00614,35,185.91932,23.69193,1275.79024,773.261,Cloud
5251168235.95072,0.14953,1385.64922,0.01884,1743.05371,64.62549,81.7834,12,177.89743,39.10442,10.38015,22,1016.63707,92.5665,1581.6147,409.37198,Cloud
5136656485.74785,1.14691,5005.00146,0.79488,1447.94495,51.70801,10.73311,22,117.84347,6.84177,68.69593,16,649.39328,118.28385,1557.30257,610.2337,Cloud
1545366524.15775,35.35162,3240.07072,0.38011,2089.42058,29.71105,69.22605,3,220.85402,45.76701,18.74777,35,167.04259,28.43872,261.15251,1866.50241,Edge
2638115857.55931,71.2932,476.64074,0.27388,4723.0957,95.84281,70.04432,25,24.4441,7.91028,52.5291,4,819.75481,56.79988,2347.9864,23485.74674,Edge
5892313501.21196,26.74445,2742.25659,0.86381,1396.67549,79.72178,23.56577,9,9.36988,139.85284,25.63361,12,882.48089,112.19053,1367.3541,23394.92311,Edge
7332381725.41949,125.22371,1410.14693,0.91254,1290.97081,8.30108,32.01501,9,6.18452,121.81553,46.45656,19,661.75408,153.74684,857.37347,162754.3848,Edge
1534370718.60971,6.11979,98.76849,0.88467,5381.5589,40.51981,95.00199,6,10.66352,124.96095,25.9071,2,460.66707,29.2535,678.07055,4887.36264,Edge
1333624045.35693,22.3071,4164.54549,0.46688,3007.88677,43.92589,65.29442,3,7.55525,102.15054,8.1786,32,222.37171,23.23699,335.67166,24170.90377,Edge
691799521.00003,0.26707,2574.15341,0.15406,414.24576,7.15527,30.33661,6,237.85624,49.10885,5.58216,11,61.77497,11.88756,189.0942,201.0533,Edge
2682246153.09492,143.25551,367.47107,0.62309,541.32261,66.25048,46.7481,3,4.29197,91.26789,44.04934,33,371.60393,55.64402,515.04208,267874.19958,Edge
6032081707.11625,3.86493,669.47827,0.04939,4726.58371,28.89769,56.42113,6,52.76554,173.46416,28.27667,38,1057.67126,116.32796,1243.69502,1500.7294,Edge
781395966.57427,149.71163,4838.67853,0.15498,1054.19085,6.73703,55.93666,25,7.23141,104.82501,60.56598,7,69.50324,17.4053,595.29481,165925.54096,Edge
5854004863.79117,3.38661,5260.92219,0.9276,437.83232,71.37331,67.06568,1,5.38037,50.8963,84.91458,20,836.01684,143.59364,886.13483,5850.83231,Edge
1717064894.16168,0.16135,5576.01109,0.13971,399.89047,76.97144,94.18411,12,167.38361,86.7578,12.04293,28,253.2262,30.53242,884.87196,491.30729,Cloud
7757697040.54468,0.94496,1284.86944,0.29211,5300.40479,23.0091,76.93162,7,4.98331,27.59325,73.49904,35,1735.71413,182.0897,1934.1928,2650.68775,Edge
4200674305.41416,4.59969,1064.02927,0.41929,3646.99442,16.81961,40.8323,17,298.77165,141.14979,68.20058,23,408.93429,96.53794,843.60434,995.12758,Edge
3604446908.11189,0.52536,3058.50849,0.05985,2655.29872,28.538,20.05465,23,40.103,151.58333,31.1711,39,386.09034,70.47732,1095.45867,993.38328,Cloud
5848062675.72477,131.19402,172.77338,0.48303,2175.41096,80.90167,62.67543,23,48.10876,28.34539,69.04256,24,881.60358,134.85338,2132.93585,22597.67346,Edge
5515875750.60123,0.17714,5427.19068,0.57008,4515.74364,93.01912,70.24854,23,3.32443,74.80783,47.59491,3,1647.97278,116.23937,3024.72063,721.37306,Cloud
3614146800.11298,1.83121,4661.69955,0.03751,730.50827,44.48806,23.82618,5,779.51404,153.56154,85.55451,25,435.16756,88.86602,625.26571,987.53082,Edge
7169506116.03423,126.00965,1252.38616,0.86613,5797.02987,49.50871,20.72549,7,18.20191,115.47613,42.66511,9,893.25302,147.81471,1175.20546,55920.8448,Edge
3229479183.85243,95.86188,5370.63431,0.3724,3171.97327,82.4473,20.22886,0,67.0427,161.23894,89.469,28,491.00812,80.5782,491.00812,12571.89681,Edge
1572418123.88991,2.71023,3428.48138,0.47854,383.03382,88.30508,66.97372,12,15.26304,177.86341,86.29581,36,246.74527,38.77114,939.59273,2765.7584,Edge
5708234138.20855,47.73507,4164.0861,0.01731,459.47678,60.4542,35.25274,2,139.07541,28.60934,59.92972,33,763.25846,126.8125,853.66724,3666.85925,Edge
2401564066.29903,54.28202,242.07171,0.75078,2710.58484,49.11505,80.8907,23,69.34092,71.33332,77.95697,12,486.30589,57.36113,1408.64664,6770.68087,Edge
7729226402.20692,1.23356,4922.34364,0.67636,4084.7723,10.50449,75.95729,11,566.41553,19.65995,61.98015,5,1328.43562,173.17772,1578.43285,341.73575,Cloud
1944005982.1792,8.81312,5939.41757,0.47063,5360.91072,19.05396,56.36494,19,78.63738,47.56253,78.46056,39,344.48442,46.52304,849.39576,2076.24464,Edge
4562491504.13205,144.13307,2834.39407,0.75655,3706.05257,29.45958,32.46802,20,52.97973,13.36708,21.34966,26,492.21519,85.06075,1117.35139,22254.92175,Edge
3945004811.99706,10.89402,782.74364,0.32232,3402.12555,39.59929,86.98966,10,2.47439,108.78048,89.75399,11,881.33087,98.53526,1239.52769,35791.28496,Edge
4888942517.03235,0.67175,3560.43776,0.20237,186.81301,27.85066,86.74669,4,63.03236,32.14002,55.78829,32,520.87878,106.73661,643.00997,943.38812,Edge
5242340988.49927,59.94449,3547.70534,0.83303,5307.07221,24.06773,34.26634,5,10.99133,64.64888,7.71999,18,542.00445,91.11965,686.15684,44050.57597,Edge
5480327973.92473,68.71122,3078.25137,0.02299,3287.16553,72.06577,25.36072,24,4.95636,114.6646,10.42374,26,785.81403,96.6282,1996.1243,111439.59796,Edge
6052523369.22685,1.11237,4312.61383,0.92683,1474.05717,51.86356,31.38458,23,65.70883,179.08059,87.85236,12,765.96479,150.10951,1716.75263,982.52877,Cloud
5817884101.54073,0.30354,4344.988,0.56935,4704.40786,61.22634,64.56783,18,289.02389,103.05165,6.94314,27,1399.09457,100.70495,2219.02795,582.07356,Cloud
285785531.29257,55.31456,245.43564,0.00134,3215.99625,39.53271,85.79491,18,37.26728,87.55965,39.04412,16,61.51117,5.79626,705.72615,12265.03716,Edge
82545445.10625,0.1802,2685.21415,0.92872,3789.08806,29.85501,71.7675,1,22.78811,47.74828,26.91072,5,15.27824,1.58144,46.713,236.53925,Edge
1118402286.88363,19.28961,51.62012,0.97983,231.58093,55.4824,75.64662,24,24.57459,101.07421,39.29942,37,144.90989,22.70972,1176.11977,7192.24531,Edge
3588917657.82094,0.12524,182.69764,0.20897,2144.16418,38.2696,12.97295,16,71.49254,67.76031,69.56829,37,413.53183,82.93334,977.07292,1115.15366,Edge
2302354951.71619,144.21711,3781.04764,0.92066,5181.56461,62.68886,60.89878,2,377.97561,61.72872,61.89095,18,572.15378,51.56656,664.57375,3647.62541,Edge
3700576548.6977,1.6785,4512.20727,0.68703,5284.17611,20.20177,62.3033,18,109.81826,116.23862,55.52902,3,699.15714,80.70307,1186.79148,465.72478,Cloud
2028189523.06555,0.9156,1067.1298,0.90471,4608.91351,76.45784,23.19165,23,151.28022,97.37749,79.26912,26,298.24163,48.68953,1503.58032,996.00318,Cloud
7362152527.20851,0.32818,4547.85582,0.16605,500.01552,30.05709,55.44764,17,761.69815,173.46817,15.74593,31,797.91678,133.43624,1333.85352,756.54221,Cloud
126197082.21229,3.50187,1148.12585,0.08956,3143.45909,12.5556,43.14938,2,17.00896,163.69909,71.1909,22,11.83682,2.93514,59.13686,2392.93218,Edge
3505320922.10153,18.44764,2031.78268,0.97827,2978.30567,84.73465,71.00753,9,4.29169,76.67661,22.97816,17,807.97291,65.87996,1313.14825,34861.16092,Edge
4270257914.58798,0.80129,2845.05663,0.91577,5797.12292,63.58968,60.07961,2,9.63403,92.76971,12.49511,6,1145.01785,76.11146,1238.24857,995.71443,Cloud
2968445344.97636,6.43486,2749.13678,0.88511,5479.25352,46.05606,57.87322,0,3.4992,91.82298,74.09588,1,666.66006,69.83979,666.66006,14980.82111,Edge
7506060110.29149,4.49815,3882.46492,0.13109,5679.95823,27.82611,77.22597,10,179.06941,167.87504,77.30827,21,1823.97568,178.83068,2129.19319,1136.83421,Cloud
5123551931.73213,6.11327,4235.66867,0.18312,577.40968,97.31689,47.6456,8,871.99589,158.02685,41.93675,22,842.46944,105.28745,1336.81025,771.31111,Cloud
1138450099.84842,8.85799,2500.48682,0.94321,942.61562,64.40402,45.30001,2,87.48735,151.2449,69.33712,14,155.97147,26.28314,249.93509,1483.73294,Edge
3899147533.78795,17.68384,5898.33609,0.89273,4568.05685,47.96129,46.07007,18,17.24286,97.23294,38.49615,23,666.65823,78.88414,1379.14467,8892.30798,Edge
1438702163.02513,0.92588,5365.5602,0.08144,3978.15739,33.84755,94.11712,15,5.58674,86.29847,36.43154,9,353.6123,28.83153,852.08327,1610.12402,Edge
744894141.91101,0.11749,1113.04758,0.49524,5875.82195,61.37599,84.37669,5,71.07046,25.67124,62.23237,38,247.63462,16.70717,475.73061,968.57895,Edge
3818816568.17571,4.67735,1365.24366,0.76136,4310.76021,73.79451,74.46846,25,5.6654,62.29363,17.80062,40,1046.30673,69.94114,2326.49498,7341.09351,Edge
6422159259.05488,0.30372,3594.75786,0.41373,5165.87486,80.03686,61.20446,4,21.57929,70.47329,38.77169,27,1768.33992,130.09136,1984.40627,842.62384,Cloud
6397940801.75829,36.99783,1247.33161,0.29244,180.8592,66.147,35.55165,14,60.87461,147.92294,82.41677,9,885.83225,155.4562,1554.55837,5461.99247,Edge
4800889497.50685,66.21585,479.89893,0.4758,3413.47843,19.01582,93.01426,14,28.6933,170.6448,87.74729,8,973.08897,119.02085,1344.88867,19066.9817,Edge
5768216017.80514,53.56346,4121.50652,0.6213,3319.88933,61.81915,46.12454,10,4.3205,22.80238,54.39416,19,777.83985,125.18853,1236.02602,99759.54222,Edge
1694944564.27402,16.30396,2698.90964,0.78592,205.07013,46.61536,26.31976,5,26.77021,114.7207,61.53795,23,207.08743,37.9068,401.972,5656.4411,Edge
5557610332.87626,0.14814,3400.87398,0.60347,968.21774,72.44463,75.26044,20,269.14407,41.11237,63.98471,39,798.65004,125.55296,1810.6517,1134.86775,Cloud
4723381334.62397,0.7805,4091.4943,0.84282,113.57647,19.79095,81.07299,20,696.28692,58.55991,28.34797,37,471.51528,91.12101,1009.63383,808.7565,Cloud
1780207007.04316,16.83464,766.2692,0.49763,4356.31175,89.28066,68.89154,10,46.2947,145.42718,78.59786,40,503.01861,42.62572,1084.78159,4261.20992,Edge
2330044840.42993,0.23676,4538.05848,0.42968,4959.45013,51.06332,49.87244,7,23.57658,49.7787,84.61539,36,457.06692,57.08942,743.91639,1238.74873,Edge
